,AAPL,AMZN,BAC,CAT,CVX,DE,GOOGL,JNJ,JPM,MSFT,NVDA,PG,XOM
2023-04-17,1.3548468223628478,1.0025917260271855,1.032942270359309,1.164248722834305,1.0583446021192107,1.0598508785043936,1.1208161858388705,0.5980637340246444,1.0257168892611572,1.2820101025665789,1.542433139772599,0.6743591690270754,1.116401668064865
2023-04-18,1.3383906635465141,1.034164143516485,0.9882669718884005,1.1995340726332584,1.0399271691352872,1.0691773193318648,1.1327974955723872,0.5992073173212248,0.9940213938281384,1.2474502804699954,1.5227802074424752,0.6793923387702565,1.143344059856401
2023-04-19,1.3500489336317458,1.0114065195798057,1.0274905045876486,1.1835680087768166,1.0050823899684043,1.0675134193112457,1.143341200637721,0.5919989078387247,1.0591150946769874,1.26684629168953,1.5009089894908278,0.6842832201050719,1.1300027427277088
2023-04-20,1.3638690938508464,0.9688657929047464,0.9695535424433052,1.2002631242449153,1.0157957481915632,1.0842945070040986,1.1487232848077722,0.5835971300056095,1.0246123928471036,1.2665530605654605,1.5038981838861007,0.67906791392971,1.130735307115465
2023-04-21,1.3703767534325144,0.9629908357009005,0.9480507793658113,1.1937198689242845,1.0204192675381538,1.0630701685665456,1.1649746967125076,0.5956457384008707,1.0146342824444945,1.2770893356949524,1.5145986166480712,0.6797037272533915,1.143484390893024
2023-04-24,1.369429011888106,0.9561066840135922,0.9525110723168921,1.1918192107152579,1.0132593498298204,1.062978889720211,1.1647523114535459,0.59879863494309,1.0198548390514817,1.2779470750713862,1.5092716878703838,0.6731518771725459,1.1369679200654792
2023-04-25,1.3751427242498768,0.9606685339907569,0.9581973897819791,1.1880568681784136,1.0332886634887122,1.0632703123221248,1.1737680170431601,0.6087929273989781,1.026295609688781,1.2780967193617705,1.521766276514624,0.6643440367097686,1.153503354342575
2023-04-26,1.3790716075723979,0.927564853439083,0.9241804948628012,1.1143845107985246,1.0348675318337441,1.0148468329245401,1.2110752991727067,0.5778471611748723,0.9674585110848497,1.2982535958806114,1.5655200752636471,0.6723858885557492,1.1826772815285267
2023-04-27,1.3783142604293706,0.9063689741909493,0.9346247521808217,1.1295813006158815,1.068472946392479,1.0244322009287963,1.2079198728094012,0.579477836035672,0.9968021524944398,1.2382865160897056,1.5587637134863828,0.6875643811338236,1.2051580291604882
2023-04-28,1.379363185225599,0.9428558373822036,0.9326190741879613,1.0934427605614534,1.0455071455061693,1.0019859756736027,1.2201594622843612,0.5672749435984842,0.9855937402044128,1.2440325652398674,1.5132932115548652,0.687397918669798,1.1839000349505335
2023-05-01,1.3770507645977155,0.8976393627385693,0.9386110778220571,1.1033639515362537,1.0551257773339566,1.007170057633708,1.1675047290528686,0.5764064522076747,0.990552931920597,1.2072211373703434,1.5093365275932722,0.6902781225605144,1.192765008521434
2023-05-02,1.3633315569638873,0.8621681958917576,0.9458909622547382,1.1270328899589206,1.0550052210297536,1.0026401629609645,1.1649094621417337,0.5754608788991438,1.0181931447212786,1.1952028721578967,1.5699256803489208,0.6861820138367456,1.1688145091258544
2023-05-03,1.2630740326830474,1.084018319983388,0.964207660887344,1.103230058206754,1.0889048916998445,1.047143487223141,1.1301272493257082,0.5673976270956862,1.0433190649563697,1.1750915763842573,1.5626374584635854,0.6682380415563587,1.163143675843104
2023-05-04,1.2622502440906085,1.086694740205214,0.9583826683077211,1.089644357295167,1.0954830050489996,1.0534601573279114,1.1209673332039185,0.5725878488333674,1.0497279384231273,1.1735635660966297,1.5699514591249772,0.6663636227363043,1.1627794821745154
2023-05-05,1.2587446614299433,1.0495123919696887,0.9587437368903503,1.0997911546444108,1.0974792619933076,1.0499988246875918,1.0953662759870482,0.5730983978902173,1.0607315215932003,1.1688818294890453,1.5801637190530076,0.6723250414257045,1.167750505667812
2023-05-08,1.2798791247886778,1.0429062255150716,0.9792614406285824,1.1040355489087372,1.0856665312244733,1.0842436327698417,1.0823628655826623,0.5598422840017542,1.0629039492608143,1.1705706580788506,1.636963477737038,0.664067847889641,1.1444270287492206
2023-05-09,1.2506085122127995,1.0290991233775701,0.9838207980773913,1.1317757846883985,1.1102374152915548,1.1082347591975472,1.063455431424431,0.56697504838778,1.0736635030898538,1.1549909959094014,1.6748007825279139,0.6600849938697538,1.170137502071389
2023-05-10,1.2672740567634388,1.00831323231448,0.980271793034226,1.104400977722851,1.1238957469961142,1.110180008009783,1.0295620331458912,0.5713554341754348,1.0687650494628027,1.1246880736916545,1.6282889746838283,0.6484946027578284,1.193334634808935
2023-05-11,1.2753049216966472,1.0348760271089383,0.9858286860916087,1.1060843225305645,1.1242020597462075,1.0930983841852724,1.0393687328370467,0.570057677347247,1.0816634157335947,1.1060417075746238,1.6244911259589823,0.6359947374648335,1.2009622519796368
